time,pid,x,y,z
1493735939148,PC6771,-0.0598,-0.3237,0.027000000000000003
1493735939173,PC6771,0.0096,-0.1983,-0.0029
1493735939198,PC6771,0.0138,-0.1161,-0.0196
1493735939223,PC6771,0.0321,-0.1357,-0.0235
1493735939248,PC6771,0.0254,-0.1459,-0.0222
1493735939273,PC6771,0.0186,-0.1201,-0.0551
1493735939297,PC6771,0.0375,-0.1195,-0.0849
1493735939323,PC6771,0.0435,-0.087,-0.0887
1493735939347,PC6771,0.0515,-0.0719,-0.0919
1493735939372,PC6771,0.0571,0.0229,-0.1517
1493735939397,PC6771,0.0125,-0.0029,-0.1456
1493735939423,PC6771,-0.0064,0.0627,-0.098
1493735939447,PC6771,-0.0308,0.0212,-0.0398
1493735939473,PC6771,-0.0217,-0.0704,-0.0555
1493735939497,PC6771,-0.015,-0.0053,-0.0287
1493735939523,PC6771,-0.0685,-0.2095,0.1018
1493735939548,PC6771,-0.0731,-0.1986,0.0993
1493735939572,PC6771,-0.0321,-0.0905,0.0695
1493735939598,PC6771,-0.03,-0.0172,0.0377
1493735939622,PC6771,-0.0447,0.0084,-0.0014
1493735939648,PC6771,-0.0427,-0.0476,-0.0587
1493735939672,PC6771,-0.0195,-0.1927,-0.1367
1493735939697,PC6771,-0.0485,-0.2815,0.0354
1493735939721,PC6771,-0.0647,0.0317,0.2957
1493735939747,PC6771,0.0835,-0.0418,0.0398
1493735939772,PC6771,0.0389,-0.1518,-0.051
1493735939797,PC6771,0.0005,-0.1781,-0.0771
1493735939822,PC6771,0.0331,-0.2427,-0.1536
1493735939847,PC6771,0.0254,-0.2421,-0.27
1493735939872,PC6771,0.019,-0.2511,-0.444
1493735939897,PC6771,0.0903,-0.2414,-0.5153
1493735939921,PC6771,0.2439,-0.1938,-0.3933
1493735939947,PC6771,0.2468,-0.0609,-0.1648
1493735939972,PC6771,0.1808,0.0076,0.0581
1493735939997,PC6771,0.1631,0.0077,0.1505
1493735940022,PC6771,0.1364,0.0197,0.1954
1493735940047,PC6771,0.1331,-0.0045,0.2229
1493735940073,PC6771,0.1374,0.0031,0.2406
1493735940097,PC6771,0.146,0.0378,0.1888
1493735940121,PC6771,0.1768,0.0727,0.1568
1493735940147,PC6771,0.1486,0.1133,0.1272
1493735940172,PC6771,0.1351,0.126,0.1181
1493735940197,PC6771,0.1157,0.113,0.1195
1493735940222,PC6771,0.0841,0.1279,0.1041
1493735940247,PC6771,0.0411,0.1201,0.1371
1493735940272,PC6771,0.001,0.0845,0.1235
1493735940297,PC6771,-0.0159,0.0497,0.0939
1493735940321,PC6771,-0.0307,-0.0166,0.0391
1493735940347,PC6771,-0.0418,-0.0723,0.0209
1493735940372,PC6771,-0.0482,-0.1129,-0.0368
1493735940397,PC6771,-0.0696,-0.1372,-0.0526
1493735940422,PC6771,-0.0915,-0.1381,-0.0664
1493735940447,PC6771,-0.0958,-0.1475,-0.0608
1493735940472,PC6771,-0.1047,-0.1514,-0.0557
1493735940502,PC6771,-0.109,-0.1416,-0.058
1493735940521,PC6771,-0.1222,-0.124,-0.0629
1493735940547,PC6771,-0.1263,-0.1086,-0.0642
1493735940572,PC6771,-0.1226,-0.0933,-0.0662
1493735940596,PC6771,-0.0917,-0.0871,-0.0467
1493735940622,PC6771,-0.0708,-0.1,-0.0356
1493735940646,PC6771,-0.0716,-0.0998,-0.0074
1493735940672,PC6771,-0.0534,-0.0646,-0.0122
1493735940696,PC6771,-0.0435,-0.042,-0.002
1493735940721,PC6771,-0.022,-0.01,0.022
1493735940745,PC6771,-0.021,0.0033,0.011
1493735940771,PC6771,-0.008,-0.0022,0.0242
1493735940796,PC6771,-0.0438,-0.0017,0.0113
1493735940821,PC6771,-0.0203,-0.0022,0.0123
1493735940846,PC6771,0.0349,-0.0036,0.0095
1493735940871,PC6771,0.0737,-0.0391,0.0185
1493735940896,PC6771,0.1107,-0.0355,0.0863
1493735940921,PC6771,0.0566,-0.0105,0.0997
1493735940945,PC6771,0.0665,-0.0077,0.0807
1493735940971,PC6771,0.0722,0.0216,0.0133
1493735940996,PC6771,0.0747,0.0617,-0.0215
1493735941021,PC6771,0.0635,0.1128,-0.0892
1493735941046,PC6771,0.0686,0.1197,-0.1079
1493735941071,PC6771,0.0883,0.0979,-0.1084
1493735941097,PC6771,0.0546,0.0554,-0.0937
1493735941121,PC6771,0.0489,-0.0227,-0.0239
1493735941145,PC6771,0.0403,-0.06,0.0075
1493735941171,PC6771,0.0119,-0.0856,0.044
1493735941196,PC6771,0.0248,-0.0678,0.0499
1493735941221,PC6771,0.0146,-0.0146,0.026
1493735941246,PC6771,-0.0085,0.0153,0.0017
1493735941271,PC6771,-0.0051,0.0354,-0.0402
1493735941296,PC6771,-0.0211,0.0255,-0.0535
1493735941321,PC6771,-0.0382,0.0125,-0.0617
1493735941345,PC6771,-0.0553,0.0015,-0.0734
1493735941371,PC6771,-0.0379,-0.0279,-0.0547
1493735941395,PC6771,-0.041,-0.0491,-0.0508
1493735941421,PC6771,-0.0327,-0.0724,-0.0184
1493735941446,PC6771,-0.0483,-0.0819,-0.0054
1493735941470,PC6771,-0.0386,-0.0783,0.0178
1493735941496,PC6771,-0.015,-0.069,0.0161
1493735941526,PC6771,-0.0253,-0.035,-0.0223
1493735941545,PC6771,-0.0251,0.0055,-0.0404
1493735941569,PC6771,-0.0569,0.0478,-0.052000000000000005
1493735941596,PC6771,-0.0834,0.0705,-0.0843
1493735941620,PC6771,-0.1157,0.1304,-0.1138
1493735941646,PC6771,-0.0657,0.1037,-0.061
1493735941670,PC6771,-0.0473,0.0125,0.0175
1493735941696,PC6771,-0.0679,0.0326,0.0499
1493735941720,PC6771,-0.0505,-0.034,0.0748
1493735941745,PC6771,-0.0162,-0.0745,0.0624
1493735941769,PC6771,-0.0232,-0.1131,0.0268
1493735941795,PC6771,-0.0147,-0.1207,0.0164
1493735941820,PC6771,0.0506,-0.1069,-0.0567
1493735941845,PC6771,0.0732,-0.1004,-0.0878
1493735941870,PC6771,0.0388,-0.0718,-0.1082
1493735941895,PC6771,0.0182,-0.0607,-0.0919
1493735941920,PC6771,-0.003,-0.0794,-0.1117
1493735941945,PC6771,-0.0031,-0.0564,-0.1175
1493735941969,PC6771,-0.0178,-0.0309,-0.1013
1493735941995,PC6771,-0.0299,-0.0195,-0.0786
1493735942020,PC6771,-0.0541,-0.027000000000000003,-0.0734
1493735942045,PC6771,-0.0423,0.0141,-0.049
1493735942070,PC6771,-0.0423,0.0951,-0.046
1493735942095,PC6771,-0.0087,0.2026,-0.0419
1493735942121,PC6771,0.0116,0.284,-0.0361
1493735942145,PC6771,0.1092,0.2899,-0.1872
1493735942169,PC6771,0.0921,0.1666,-0.2031
1493735942195,PC6771,0.2075,-0.0922,0.0489
1493735942220,PC6771,-0.0187,-0.1055,0.0491
1493735942244,PC6771,-0.189,-0.2043,0.0523
1493735942270,PC6771,-0.1626,-0.2372,0.0583
1493735942295,PC6771,-0.0505,-0.3678,-0.0786
1493735942320,PC6771,-0.1445,-0.2958,-0.083
1493735942345,PC6771,-0.102,-0.0995,-0.024
1493735942369,PC6771,-0.0783,-0.0192,-0.045
1493735942395,PC6771,-0.0846,0.0675,-0.0952
1493735942419,PC6771,-0.0852,0.1232,-0.145
1493735942444,PC6771,-0.0157,0.0416,0.0852
1493735942470,PC6771,-0.1132,0.2096,0.0858
1493735942494,PC6771,0.0018,0.0566,0.1711
1493735942519,PC6771,-0.0033,0.2604,0.1895
1493735942550,PC6771,0.091,0.2295,0.2001
1493735942569,PC6771,0.1555,0.3233,0.2113
1493735942595,PC6771,0.4445,-0.2778,0.1216
1493735942619,PC6771,0.3444,-0.2828,0.4558
1493735942644,PC6771,0.1116,-0.2863,0.3668
1493735942669,PC6771,0.2466,0.2019,0.07
1493735942694,PC6771,-0.1864,0.4115,-0.5249
1493735942719,PC6771,-0.317,-0.0426,-0.4387
1493735942744,PC6771,0.0997,0.075,0.2623
1493735942769,PC6771,0.226,-0.0108,0.1739
1493735942793,PC6771,0.0641,-0.0615,-0.0608
1493735942869,PC6771,0.2059,0.0446,-0.0439
1493735942894,PC6771,0.2155,0.0796,0.1284
1493735942919,PC6771,0.2025,0.1524,0.1133
1493735942944,PC6771,0.2411,0.0452,-0.0922
1493735942969,PC6771,0.012,0.0786,-0.0707
1493735942993,PC6771,0.2003,0.1598,-0.2585
1493735943019,PC6771,0.0797,0.1399,-0.2938
1493735943044,PC6771,0.1217,0.1416,-0.1015
1493735943069,PC6771,0.1827,0.1276,-0.0439
1493735943094,PC6771,0.2004,0.0889,-0.0592
1493735943119,PC6771,0.1168,0.0828,0.0691
1493735943147,PC6771,0.2746,0.2192,0.0928
1493735943169,PC6771,0.2326,0.0912,-0.009000000000000001
1493735943193,PC6771,0.2844,-0.0524,0.0588
1493735943219,PC6771,0.2089,-0.0497,0.163
1493735943244,PC6771,0.3503,-0.0278,0.0226
1493735943269,PC6771,0.2026,0.1653,0.0779
1493735943294,PC6771,0.0571,0.5274,-0.0215
1493735943319,PC6771,0.0816,0.5759,-0.1038
1493735943344,PC6771,0.1578,0.0284,0.0052
1493735943368,PC6771,0.1511,0.0627,0.1038
1493735943393,PC6771,0.1209,0.1647,0.0917
1493735943419,PC6771,0.1504,0.1327,0.1109
1493735943443,PC6771,0.1344,0.0065,0.2181
1493735943468,PC6771,0.0213,0.0175,0.1139
1493735943493,PC6771,-0.065,0.0645,0.0662
1493735943519,PC6771,-0.0596,0.0442,0.0991
1493735943543,PC6771,-0.1426,-0.0186,0.1176
1493735943573,PC6771,-0.0929,0.0013,0.081
1493735943593,PC6771,-0.0101,-0.1002,-0.0872
1493735943617,PC6771,0.0354,-0.1509,-0.0684
1493735943643,PC6771,0.1475,-0.21600000000000005,-0.179
1493735943668,PC6771,0.0896,0.2026,-0.002
1493735943693,PC6771,0.3537,0.2925,-0.1128
1493735943718,PC6771,0.2195,0.1702,-0.4463
1493735943744,PC6771,-0.16899999999999998,-0.3512,-0.5108
1493735943768,PC6771,0.0225,-0.7329,-0.5311
1493735943793,PC6771,0.0715,-1.1895,-0.4287
1493735943817,PC6771,-0.1486,-1.34,-0.2388
1493735943843,PC6771,-0.3275,-1.2995,-0.0628
1493735943868,PC6771,-0.4076,-1.235,0.0189
1493735943893,PC6771,-0.4902,-1.007,0.0704
1493735943918,PC6771,-0.5059,-0.7953,0.2028
1493735943943,PC6771,-0.4888,-0.6109,0.2075
1493735943968,PC6771,-0.4652,-0.5899,0.2195
1493735943993,PC6771,-0.6627,-0.2448,0.3647
1493735944017,PC6771,-0.7945,0.0271,0.3817
1493735944043,PC6771,-0.4119,-0.0382,0.4478
1493735944068,PC6771,-0.2276,0.0706,0.4001
1493735944093,PC6771,-0.1148,0.1171,0.375
1493735944118,PC6771,0.1368,0.2009,0.2732
1493735944143,PC6771,0.0406,0.1544,0.2017
1493735944171,PC6771,0.0912,0.0547,0.2692
1493735944193,PC6771,0.3795,-0.0198,0.0328
1493735944217,PC6771,0.2772,-0.1177,-0.019
1493735944243,PC6771,0.1221,-0.2522,-0.0263
1493735944268,PC6771,0.2829,-0.1027,-0.1361
1493735944292,PC6771,0.1042,-0.006999999999999999,-0.1777
1493735944318,PC6771,0.2065,-0.1423,-0.2153
1493735944342,PC6771,0.1676,-0.1222,-0.2365
1493735944368,PC6771,-0.0085,-0.249,-0.1124
1493735944393,PC6771,-0.3766,-0.14,0.1538
1493735944417,PC6771,-0.5706,0.0304,0.2315
1493735944443,PC6771,-0.1338,0.3128,-0.0168
1493735944467,PC6771,-0.3223,0.6047,0.1902
1493735944492,PC6771,-0.2234,0.5091,0.1953
1493735944517,PC6771,-0.1011,0.1972,0.2592
1493735944542,PC6771,0.1171,-0.0774,0.171
1493735944567,PC6771,0.0497,-0.2873,0.1955
1493735944597,PC6771,0.0161,-0.28800000000000003,0.0387
1493735944617,PC6771,0.4681,-0.2722,-0.3102
1493735944641,PC6771,0.9865,0.7462,-0.6641
1493735944667,PC6771,0.2236,-0.4876,-0.5763
1493735944692,PC6771,-0.4154,-0.045,0.9128
1493735944717,PC6771,0.4529,-0.1403,0.0125
1493735944742,PC6771,0.2445,-0.0968,-0.1409
1493735944768,PC6771,0.2229,-0.0994,-0.1508
1493735944792,PC6771,0.3178,-0.0107,-0.1317
1493735944817,PC6771,-0.1417,-0.0794,-0.3254
1493735944841,PC6771,0.1669,0.2256,-0.2941
1493735944867,PC6771,0.1349,0.2735,-0.365
1493735944892,PC6771,0.2358,0.312,-0.2953
1493735944917,PC6771,0.0832,0.5725,0.0717
1493735944942,PC6771,0.1666,0.5211,0.1095
1493735944967,PC6771,0.138,0.3268,-0.1966
1493735944992,PC6771,0.1805,0.2483,-0.2396
1493735945017,PC6771,0.2389,0.2463,-0.1992
1493735945041,PC6771,0.062,0.0624,-0.1651
1493735945067,PC6771,0.2752,-0.0065,0.1039
1493735945091,PC6771,0.3482,-0.1043,0.2028
1493735945117,PC6771,-0.044,-0.1839,0.1237
1493735945142,PC6771,0.085,-0.2345,-0.0125
1493735945167,PC6771,0.027000000000000003,-0.183,-0.027000000000000003
1493735945195,PC6771,-0.0612,-0.1083,0.08800000000000001
1493735945217,PC6771,0.0222,-0.0946,-0.0052
1493735945241,PC6771,0.0097,-0.0806,-0.016
1493735945265,PC6771,-0.0168,-0.0193,-0.0164
1493735945291,PC6771,0.0879,-0.0122,-0.1334
1493735945317,PC6771,-0.0208,0.0799,0.1172
1493735945342,PC6771,0.0866,0.1202,0.0048
1493735945366,PC6771,0.1165,0.1653,-0.3533
1493735945391,PC6771,-0.0011,0.1076,-0.2052
1493735945416,PC6771,0.1167,-0.0027,0.0958
1493735945441,PC6771,0.1455,-0.011,0.0699
1493735945465,PC6771,0.0315,-0.0663,-0.0582
1493735945491,PC6771,0.1467,-0.023,-0.1048
1493735945516,PC6771,0.0141,0.1474,0.0602
1493735945541,PC6771,-0.0626,0.0576,0.0529
1493735945566,PC6771,0.0425,0.1379,-0.2046
1493735945591,PC6771,0.0438,0.2136,-0.0896
1493735945621,PC6771,0.136,-0.0387,0.0004
1493735945641,PC6771,0.1214,0.08,-0.05
1493735945665,PC6771,0.0145,0.0303,0.0845
1493735945691,PC6771,0.1023,0.0003,-0.0258
1493735945716,PC6771,-0.0342,0.104,-0.0906
1493735945741,PC6771,-0.0211,0.0444,-0.0605
1493735945766,PC6771,0.0235,0.02,-0.0615
1493735945791,PC6771,0.0008,0.0216,-0.0582
1493735945816,PC6771,0.039,0.01,-0.0376
1493735945841,PC6771,0.0085,0.0331,0.0937
1493735945865,PC6771,0.0486,0.0282,0.1417
1493735945891,PC6771,0.0459,-0.0363,-0.0145
1493735945916,PC6771,0.0099,0.0467,0.0046
1493735945941,PC6771,0.0369,0.0897,0.0619
1493735945966,PC6771,0.0142,0.0524,-0.0647
1493735945991,PC6771,-0.0062,0.0127,-0.0455
1493735946016,PC6771,0.0089,-0.0055,0.0546
1493735946041,PC6771,0.0164,-0.0196,-0.0419
1493735946065,PC6771,-0.0027,-0.0138,-0.0712
1493735946089,PC6771,-0.0265,0.0165,-0.0046
1493735946116,PC6771,-0.0248,-0.0072,0.0068
1493735946141,PC6771,-0.018000000000000002,-0.0293,-0.0116
1493735946166,PC6771,-0.044,-0.03,-0.0198
1493735946190,PC6771,-0.0359,0.0136,0.0269
1493735946217,PC6771,-0.0088,0.0466,0.0351
1493735946240,PC6771,-0.0189,0.0823,0.058
1493735946265,PC6771,0.0224,0.0397,0.014
1493735946289,PC6771,0.0001,0.0063,-0.0323
1493735946315,PC6771,0.0385,0.0515,0.0056
1493735946340,PC6771,-0.0037,0.0434,-0.0032
1493735946365,PC6771,0.0148,-0.0169,-0.0416
1493735946390,PC6771,0.0101,-0.0299,-0.0508
1493735946415,PC6771,0.0117,-0.0956,-0.109
1493735946440,PC6771,0.0116,-0.1429,-0.1236
1493735946465,PC6771,0.0309,-0.0402,-0.032
1493735946489,PC6771,0.0077,0.0804,0.0646
1493735946515,PC6771,0.0353,0.1091,0.0963
1493735946540,PC6771,0.0453,0.1208,0.0338
1493735946565,PC6771,0.008,0.1532,0.0623
1493735946590,PC6771,0.0296,0.1072,0.0085
1493735946615,PC6771,-0.0063,0.0696,-0.0586
1493735946645,PC6771,-0.0045,0.0548,-0.031
1493735946665,PC6771,-0.0032,0.0408,0.0016
1493735946689,PC6771,0.0008,0.0259,0.0482
1493735946715,PC6771,-0.0194,-0.0108,0.0365
1493735946740,PC6771,-0.0081,-0.0293,0.0462
1493735946765,PC6771,-0.0299,-0.0279,0.0405
1493735946790,PC6771,0.0459,-0.0038,-0.0437
1493735946816,PC6771,-0.1169,0.0473,0.0928
1493735946840,PC6771,0.0319,0.0479,-0.0047
1493735946865,PC6771,0.024,0.0509,-0.025
1493735946889,PC6771,-0.9035,0.0442,0.5956
1493735946915,PC6771,0.299,0.1805,0.1023
1493735946940,PC6771,-0.2081,-0.0858,0.1106
1493735946964,PC6771,0.0618,-0.0474,0.1465
1493735946990,PC6771,0.1296,0.0409,0.2253
1493735947015,PC6771,-0.0275,-0.2978,0.152
1493735947040,PC6771,-0.0787,0.0682,0.35600000000000004
1493735947064,PC6771,0.1521,-0.0392,0.2732
1493735947089,PC6771,0.1555,-0.1999,0.1346
1493735947113,PC6771,0.11,-0.1031,0.0484
1493735947139,PC6771,0.1909,0.0458,-0.0535
1493735947164,PC6771,0.1046,0.1358,-0.1754
1493735947189,PC6771,0.0523,0.0729,-0.3169
1493735947214,PC6771,0.0682,0.07400000000000001,-0.3003
1493735947239,PC6771,0.2126,0.0348,-0.2651
1493735947264,PC6771,0.1509,0.0336,-0.2156
1493735947289,PC6771,0.0404,0.2119,-0.0754
1493735947313,PC6771,0.0681,0.2315,-0.0974
1493735947339,PC6771,0.0729,0.1744,0.001
1493735947364,PC6771,0.1124,0.2033,-0.1523
1493735947389,PC6771,0.0013,-0.0019,0.102
1493735947414,PC6771,-0.0509,0.0095,0.1402
1493735947439,PC6771,0.0551,-0.0246,-0.0303
1493735947464,PC6771,0.0932,-0.2366,-0.0268
1493735947489,PC6771,0.0691,-0.3233,-0.0246
1493735947513,PC6771,0.053,-0.2514,-0.1295
1493735947539,PC6771,-0.1685,0.2105,0.0276
1493735947564,PC6771,-0.1107,0.1771,0.0594
1493735947589,PC6771,0.0167,0.049,0.084
1493735947614,PC6771,0.0205,-0.2082,0.0439
1493735947639,PC6771,0.16699999999999998,-0.006999999999999999,-0.0036
1493735947669,PC6771,0.0633,-0.1156,0.0387
1493735947689,PC6771,0.1674,-0.0559,-0.006999999999999999
1493735947713,PC6771,0.1343,0.0655,-0.0701
1493735947739,PC6771,0.2425,0.2998,-0.0793
1493735947764,PC6771,0.4313,0.188,-0.1362
1493735947789,PC6771,0.6792,0.374,-0.384
1493735947814,PC6771,0.8682,0.3402,-0.5045
1493735947840,PC6771,0.7245,0.4078,-0.578
1493735947864,PC6771,0.6512,0.3365,-0.6399
1493735947888,PC6771,0.6752,0.2828,-0.6341
1493735947913,PC6771,0.6844,0.2061,-0.6719
1493735947939,PC6771,0.6187,0.2073,-0.6521
1493735947964,PC6771,0.6139,0.1363,-0.5275
1493735947989,PC6771,0.6065,-0.0071,-0.5141
1493735948014,PC6771,0.5231,-0.0923,-0.4847
1493735948038,PC6771,0.6113,-0.1882,-0.4195
1493735948064,PC6771,0.7549,-0.2358,-0.3312
1493735948089,PC6771,1.084,-0.2833,-0.3032
1493735948113,PC6771,1.3385,-0.3513,-0.2071
1493735948137,PC6771,1.2467,-0.4031,-0.1906
1493735948164,PC6771,1.2258,-0.3709,-0.2486
1493735948188,PC6771,1.3757,-0.3564,-0.28800000000000003
1493735948214,PC6771,1.3653,-0.2371,-0.2858
1493735948238,PC6771,1.293,-0.0595,-0.2868
1493735948267,PC6771,1.3732,0.1114,-0.1462
1493735948288,PC6771,1.2412,0.2155,-0.0902
1493735948313,PC6771,1.0559,0.3309,-0.0645
1493735948337,PC6771,0.9056,0.3086,-0.0159
1493735948369,PC6771,0.9124,0.2511,0.0252
1493735948388,PC6771,0.8497,0.319,0.0069
1493735948413,PC6771,0.8664,0.3905,-0.0466
1493735948438,PC6771,0.8306,0.4932,-0.0209
1493735948463,PC6771,0.8458,0.5382,-0.047
1493735948488,PC6771,0.7922,0.5946,0.062
1493735948513,PC6771,0.7444,0.5784,0.0271
1493735948537,PC6771,0.7101,0.3541,0.0439
1493735948563,PC6771,0.7052,0.3433,0.0545
1493735948588,PC6771,0.5623,0.1677,0.0752
1493735948613,PC6771,0.6507,0.183,0.0563
1493735948638,PC6771,0.3952,0.5805,0.1448
1493735948663,PC6771,0.4767,-0.303,0.1354
1493735948692,PC6771,0.2555,0.8667,0.1273
1493735948713,PC6771,0.3353,-0.1991,0.0866
1493735948737,PC6771,0.5387,0.5920000000000001,0.2952
1493735948763,PC6771,0.3337,0.3583,0.1429
1493735948788,PC6771,0.5002,0.6058,0.0431
1493735948813,PC6771,0.4581,0.6593,0.006
1493735948838,PC6771,0.4176,0.7214,0.0133
1493735948865,PC6771,0.354,0.6448,0.0564
1493735948888,PC6771,0.446,0.4379,0.1663
1493735948913,PC6771,0.5093,0.3826,0.2273
1493735948937,PC6771,0.4475,0.0818,0.0651
1493735948961,PC6771,0.4151,-0.0993,0.024
1493735948988,PC6771,0.5444,-0.2004,0.2044
1493735949014,PC6771,0.5566,-0.3103,0.3666
1493735949037,PC6771,0.3842,-0.268,0.2389
1493735949062,PC6771,0.382,-0.2483,0.2839
1493735949087,PC6771,0.4356,-0.3084,0.2239
1493735949112,PC6771,0.4568,-0.4479,0.2116
1493735949137,PC6771,0.1979,-0.1622,0.4118
1493735949161,PC6771,0.1593,-0.8067,0.1446
1493735949187,PC6771,0.8655,-0.9852,-0.0112
1493735949212,PC6771,0.3757,-0.4354,-0.1798
1493735949237,PC6771,0.2705,-0.062,-0.0702
1493735949262,PC6771,0.2023,-0.1153,-0.1916
1493735949287,PC6771,0.3442,-0.289,-0.4537
1493735949312,PC6771,0.2393,-0.3997,-0.1935
1493735949337,PC6771,0.3116,-0.2719,-0.3126
1493735949361,PC6771,0.3119,-0.4179,-0.1743
1493735949387,PC6771,0.292,-0.4431,-0.2005
1493735949412,PC6771,0.4389,-0.6052,-0.1541
1493735949437,PC6771,0.3029,-0.3855,-0.16699999999999998
1493735949462,PC6771,0.5208,-0.4273,-0.0952
1493735949487,PC6771,0.6154,-0.0653,-0.1085
1493735949512,PC6771,0.6334,0.2801,-0.2517
1493735949537,PC6771,0.5516,0.3511,-0.0827
1493735949561,PC6771,0.561,0.3012,-0.2826
1493735949587,PC6771,0.4339,0.3366,-0.222
1493735949612,PC6771,0.1986,0.0498,-0.1359
1493735949637,PC6771,0.0897,-0.0612,-0.0623
1493735949662,PC6771,-0.0014,-0.0225,-0.0401
1493735949687,PC6771,-0.003,-0.0523,-0.0724
1493735949712,PC6771,0.0723,0.0604,0.0001
1493735949737,PC6771,0.0372,0.1852,-0.0748
1493735949761,PC6771,-0.1731,0.0061,-0.197
1493735949787,PC6771,-0.1724,0.0824,0.1071
1493735949812,PC6771,0.1863,0.3909,0.0254
1493735949837,PC6771,-0.0159,-0.1474,-0.0382
1493735949861,PC6771,-0.1549,0.0915,-0.0706
1493735949888,PC6771,-0.1598,0.079,0.0742
1493735949912,PC6771,0.0227,-0.2,-0.5015
1493735949936,PC6771,0.0033,-0.0987,-0.1337
1493735949961,PC6771,0.0044,-0.0541,-0.0958
1493735949985,PC6771,0.1116,-0.0239,-0.1023
1493735950011,PC6771,-0.0035,0.017,0.0728
1493735950036,PC6771,0.0027,0.019,0.0725
1493735950062,PC6771,0.0573,0.0442,0.0961
1493735950086,PC6771,0.1156,0.2456,0.0121
1493735950111,PC6771,0.1097,0.0878,0.0007
1493735950136,PC6771,0.1064,0.1305,0.1096
1493735950161,PC6771,0.0983,0.2107,0.0593
1493735950185,PC6771,0.061,0.1517,0.0408
1493735950211,PC6771,0.0941,0.1221,-0.0584
1493735950236,PC6771,0.0412,0.2524,-0.0727
1493735950261,PC6771,-0.0215,0.2433,-0.152
1493735950286,PC6771,-0.0403,0.1385,0.0671
1493735950311,PC6771,-0.0297,0.2254,0.0302
1493735950336,PC6771,0.0068,0.2309,-0.0239
1493735950361,PC6771,0.092,0.0123,0.0186
1493735950385,PC6771,0.0715,-0.0561,0.1125
1493735950411,PC6771,0.0607,0.0188,0.0113
1493735950436,PC6771,0.0269,-0.1033,0.2389
1493735950461,PC6771,-0.0257,0.0045,0.2033
1493735950486,PC6771,-0.0499,0.0592,0.16899999999999998
1493735950511,PC6771,-0.0115,-0.002,0.2227
1493735950536,PC6771,-0.0243,-0.0125,0.198
1493735950561,PC6771,-0.0644,-0.1207,0.1191
1493735950588,PC6771,-0.0645,-0.0898,0.0916
1493735950611,PC6771,-0.0726,-0.1515,0.06
1493735950636,PC6771,-0.0613,-0.0813,-0.0031
1493735950660,PC6771,-0.0835,-0.0985,0.0427
1493735950685,PC6771,-0.1058,-0.0761,0.0484
1493735950710,PC6771,-0.0918,-0.1284,0.0068
1493735950735,PC6771,-0.1046,-0.0323,-0.0915
1493735950760,PC6771,-0.1083,0.0683,-0.1603
1493735950785,PC6771,-0.1372,0.1058,-0.2552
1493735950809,PC6771,-0.1602,0.136,-0.3762
1493735950835,PC6771,-0.1396,0.2037,-0.454
1493735950860,PC6771,-0.1483,0.2231,-0.4015
1493735950885,PC6771,-0.1643,0.168,-0.2268
1493735950911,PC6771,-0.2042,0.0901,-0.0005
1493735950935,PC6771,-0.2087,0.0523,0.08199999999999999
1493735950987,PC6771,-0.1926,0.039,0.0629
1493735950988,PC6771,-0.17800000000000002,0.0398,0.0672
1493735951009,PC6771,-0.1424,0.0554,0.0015
1493735951035,PC6771,-0.161,0.0512,0.0089
1493735951060,PC6771,-0.2319,0.0861,0.0632
1493735951085,PC6771,-0.2962,0.1593,0.0252
1493735951110,PC6771,-0.3876,0.087,0.0709
1493735951135,PC6771,-0.3421,0.0567,0.215
1493735951160,PC6771,-0.3551,0.08800000000000001,0.3568
1493735951185,PC6771,-0.3039,0.0869,0.3722
1493735951209,PC6771,-0.2326,0.0675,0.1889
1493735951235,PC6771,-0.2246,0.106,0.0703
1493735951260,PC6771,-0.1651,0.1152,0.1967
1493735951285,PC6771,-0.2202,0.2287,0.2578
1493735951310,PC6771,-0.206,0.204,0.4362
1493735951335,PC6771,-0.0563,0.3721,0.189
1493735951360,PC6771,0.1422,0.0546,-0.1883
1493735951385,PC6771,0.1571,-0.0675,-0.3766
1493735951409,PC6771,0.1011,0.0792,-0.3915
1493735951435,PC6771,0.2027,-0.1083,-0.7076
1493735951473,PC6771,0.2305,0.0597,-1.037
1493735951485,PC6771,0.1656,-0.2296,-0.6065
1493735951510,PC6771,0.0876,-0.2363,-0.3449
1493735951535,PC6771,0.0972,-0.1984,-0.1098
1493735951560,PC6771,0.1165,0.1659,0.0198
1493735951585,PC6771,0.1597,0.3431,-0.0738
1493735951609,PC6771,0.0561,0.3937,0.1088
1493735951635,PC6771,0.0651,0.2852,-0.0258
1493735951660,PC6771,0.1598,0.2911,-0.4441
1493735951685,PC6771,0.2256,-0.1757,-0.4493
1493735951710,PC6771,0.4179,-0.066,-0.3798
1493735951735,PC6771,0.4557,0.1574,-0.1736
1493735951759,PC6771,0.5711,-0.2036,0.0827
1493735951785,PC6771,0.5763,-0.1833,0.0627
1493735951809,PC6771,0.4591,0.2262,0.2208
1493735951835,PC6771,0.3763,0.4172,0.4133
1493735951859,PC6771,0.093,0.486,0.9126
1493735951885,PC6771,0.1074,0.1241,0.765
1493735951911,PC6771,0.0386,0.0324,0.2224
1493735951935,PC6771,0.0666,-0.0756,0.0209
1493735951959,PC6771,-0.0665,0.0249,0.2061
1493735951985,PC6771,-0.0926,0.1401,0.2799
